ETD_WAYBILL_NO,ETD_EBTMNO,ETD_ROUTE_NO,ETD_ROUTE_TYPE,ETD_TRIP_NO,ETD_TICKET_TYPE,ETD_TICKET_NO,ETD_TICKET_SUBNO,ETD_CUR_STOP_NO,ETD_CUR_STOP_CODE,ETD_DST_STOP_NO,ETD_DST_STOP_CODE,ETD_CUR_SUB_STAGE,ETD_DST_SUB_STAGE,ETD_ADULTS,ETD_CHILD,ETD_ADULT_FARE,ETD_CHILD_FARE,ETD_AMOUNT,ETD_ARF,ETD_BRIDGE_FEE,ETD_MISC_FEE,ETD_DATE,ETD_TD_TIME,ETD_TRIPCOLL_AMT,ETD_DOC_NO,ETD_BUS_SRV_CODE,ETD_SEASON,ETD_TOT_COL_AMT,ETD_TICKET_TYPE2,ETD_DEPOT_CODE,ETD_LAST_UPD_DATE,ETD_UID,ETD_BATTERY_VOLT,ETD_CONCN_AMOUNT,ETD_CONCN_PERCENT,ETD_CUR_STOP_NAME,ETD_DST_STOP_NAME,ETD_KMS,ETD_TICKET_TYPE_DESCR
629080,50134882,000001,1,2,1,198291,0,016,042,010,028,0,0,01,00,83,0,83,0,0,0,01-NOV-18,07:35:26,2398,********,01,N,10727,01,201,01-NOV-18,SANTHOSH,7.81,0,0,BHADRAVATHI,ARSIKERE,93,PASSENGER
629080,50134882,000001,1,2,1,198292,0,016,042,009,024,0,0,01,00,106,0,107,1,0,0,01-NOV-18,07:36:25,2505,********,01,N,10834,01,201,01-NOV-18,SANTHOSH,7.85,0,0,BHADRAVATHI,TIPTUR,119,PASSENGER
629080,50134882,000001,1,2,1,198293,0,016,042,013,034,0,0,01,00,50,0,50,0,0,0,01-NOV-18,07:36:56,2555,********,01,N,10884,01,201,01-NOV-18,SANTHOSH,7.85,0,0,BHADRAVATHI,KADUR,56,PASSENGER
629080,50134882,000001,1,2,1,198294,0,016,042,010,028,0,0,01,00,83,0,83,0,0,0,01-NOV-18,07:37:17,2638,********,01,N,10967,01,201,01-NOV-18,SANTHOSH,7.83,0,0,BHADRAVATHI,ARSIKERE,93,PASSENGER
629080,50134882,000001,1,2,1,198295,0,016,042,010,028,0,0,01,00,83,0,83,0,0,0,01-NOV-18,07:37:18,2721,********,01,N,11050,01,201,01-NOV-18,SANTHOSH,7.79,0,0,BHADRAVATHI,ARSIKERE,93,PASSENGER
629080,50134882,000001,1,2,1,198296,0,016,042,015,039,0,0,01,00,25,0,25,0,0,0,01-NOV-18,07:38:04,2746,********,01,N,11075,01,201,01-NOV-18,SANTHOSH,7.84,0,0,BHADRAVATHI,TARIKERE,26,PASSENGER
629080,50134882,000001,1,2,1,198297,0,016,042,015,039,0,0,01,00,0,0,0,0,0,0,01-NOV-18,07:38:27,2746,749,01,N,11075,98,201,01-NOV-18,SANTHOSH,7.83,25,100,BHADRAVATHI,TARIKERE,26,GENERAL PAS
629080,50134882,000001,1,2,1,198298,0,015,039,015,039,0,0,00,00,0,0,0,0,0,0,01-NOV-18,07:56:18,2746,********,01,O,11075,01,201,01-NOV-18,SANTHOSH,7.84,0,0,TARIKERE,TARIKERE,0,STAGE CHNGE
629080,50134882,000001,1,2,1,198299,0,015,039,011,030,0,0,01,00,55,0,55,0,0,0,01-NOV-18,08:02:48,2801,********,01,N,11130,01,201,01-NOV-18,SANTHOSH,7.84,0,0,TARIKERE,BANAVARA,44,PASSENGER
629080,50134882,000001,1,2,1,198300,0,015,039,014,035,0,0,01,00,30,0,30,0,0,0,01-NOV-18,08:03:36,2831,********,01,N,11160,01,201,01-NOV-18,SANTHOSH,7.84,0,0,TARIKERE,BIRUR,24,PASSENGER
629080,50134882,000001,1,2,1,198301,0,015,039,010,028,0,0,01,00,65,0,65,0,0,0,01-NOV-18,08:03:43,2896,********,01,N,11225,01,201,01-NOV-18,SANTHOSH,7.79,0,0,TARIKERE,ARSIKERE,67,PASSENGER
629080,50134882,000001,1,2,1,198302,0,015,039,013,034,0,0,01,00,33,0,33,0,0,0,01-NOV-18,08:04:26,2929,********,01,N,11258,01,201,01-NOV-18,SANTHOSH,7.83,0,0,TARIKERE,KADUR,30,PASSENGER
629080,50134882,000001,1,2,1,198303,0,015,039,013,034,0,0,01,00,33,0,33,0,0,0,01-NOV-18,08:04:27,2962,********,01,N,11291,01,201,01-NOV-18,SANTHOSH,7.78,0,0,TARIKERE,KADUR,30,PASSENGER
629080,50134882,000001,1,2,1,198304,0,015,039,013,034,0,0,01,00,0,0,0,0,0,0,01-NOV-18,08:05:12,2962,299,01,N,11291,98,201,01-NOV-18,SANTHOSH,7.83,33,100,TARIKERE,KADUR,30,STUDENT PAS
629080,50134882,000001,1,2,1,198305,0,015,039,013,034,0,0,01,00,0,0,0,0,0,0,01-NOV-18,08:05:57,2962,256,01,N,11291,98,201,01-NOV-18,SANTHOSH,7.83,33,100,TARIKERE,KADUR,30,STUDENT PAS
629080,50134882,000001,1,2,1,198306,0,015,039,013,034,0,0,01,00,0,0,0,0,0,0,01-NOV-18,08:06:12,2962,577,01,N,11291,98,201,01-NOV-18,SANTHOSH,7.83,33,100,TARIKERE,KADUR,30,STUDENT PAS
629080,50134882,000001,1,2,1,198307,0,015,039,010,028,0,0,01,00,65,0,49,0,0,0,01-NOV-18,08:06:35,3011,967,01,N,11340,01,201,01-NOV-18,SANTHOSH,7.83,0,0,TARIKERE,ARSIKERE,67,-----------
629080,50134882,000001,1,2,1,198308,0,015,039,012,032,0,0,01,00,44,0,44,0,0,0,01-NOV-18,08:06:58,3055,********,01,N,11384,01,201,01-NOV-18,SANTHOSH,7.8,0,0,TARIKERE,MATHIGATTA,36,PASSENGER
629080,50134882,000001,1,2,1,198309,0,015,039,009,024,0,0,01,00,90,0,90,0,0,0,01-NOV-18,08:07:41,3145,********,01,N,11474,01,201,01-NOV-18,SANTHOSH,7.82,0,0,TARIKERE,TIPTUR,93,PASSENGER
629080,50134882,000001,1,2,1,198310,0,015,039,010,028,0,0,01,00,65,0,65,0,0,0,01-NOV-18,08:07:59,3210,********,01,N,11539,01,201,01-NOV-18,SANTHOSH,7.81,0,0,TARIKERE,ARSIKERE,67,PASSENGER
629080,50134882,000001,1,2,1,198311,0,014,035,014,035,0,0,00,00,0,0,0,0,0,0,01-NOV-18,08:25:27,3210,********,01,O,11539,01,201,01-NOV-18,SANTHOSH,7.85,0,0,BIRUR,BIRUR,0,STAGE CHNGE
629080,50134882,000001,1,2,1,198312,0,014,035,013,034,0,0,01,00,10,0,10,0,0,0,01-NOV-18,08:30:48,3220,********,01,N,11549,01,201,01-NOV-18,SANTHOSH,7.84,0,0,BIRUR,KADUR,6,PASSENGER
629080,50134882,000001,1,2,1,198313,0,014,035,013,034,0,0,01,00,10,0,8,0,0,0,01-NOV-18,08:30:57,3228,342,01,N,11557,01,201,01-NOV-18,SANTHOSH,7.77,0,0,BIRUR,KADUR,6,-----------
629080,50134882,000001,1,2,1,198314,0,014,035,010,028,0,0,01,00,0,0,0,0,0,0,01-NOV-18,08:31:13,3228,456,01,N,11557,98,201,01-NOV-18,SANTHOSH,7.81,44,100,BIRUR,ARSIKERE,43,STUDENT PAS
629080,50134882,000001,1,2,1,198315,0,014,035,013,034,0,0,01,00,10,0,10,0,0,0,01-NOV-18,08:31:25,3238,********,01,N,11567,01,201,01-NOV-18,SANTHOSH,7.83,0,0,BIRUR,KADUR,6,PASSENGER
629080,50134882,000001,1,2,1,198316,0,014,035,010,028,0,0,01,00,44,0,44,0,0,0,01-NOV-18,08:31:31,3282,********,01,N,11611,01,201,01-NOV-18,SANTHOSH,7.79,0,0,BIRUR,ARSIKERE,43,PASSENGER
629097,50134732,000001,1,1,1,221385,0,006,015,006,015,0,0,00,00,0,0,0,0,0,0,01-NOV-18,01:26:16,5578,********,01,O,5578,01,201,01-NOV-18,SANTHOSH,8.01,0,0,GUBBI,GUBBI,0,STAGE CHNGE
629097,50134732,000001,1,1,1,221386,0,007,017,007,017,0,0,00,00,0,0,0,0,0,0,01-NOV-18,01:39:00,5578,********,01,O,5578,01,201,01-NOV-18,SANTHOSH,8.02,0,0,NITTUR,NITTUR,0,STAGE CHNGE
629097,50134732,000001,1,1,1,221387,0,008,020,008,021,0,0,00,00,0,0,0,0,0,0,01-NOV-18,02:07:46,5578,********,01,O,5578,01,201,01-NOV-18,SANTHOSH,7.98,0,0,KB CROSS,KB CROSS,0,STAGE CHNGE
629097,50134732,000001,1,1,1,221388,0,009,024,009,024,0,0,00,00,0,0,0,0,0,0,01-NOV-18,02:16:38,5578,********,01,O,5578,01,201,01-NOV-18,SANTHOSH,7.98,0,0,TIPTUR,TIPTUR,0,STAGE CHNGE
629097,50134732,000001,1,1,1,221389,0,010,028,010,028,0,0,00,00,0,0,0,0,0,0,01-NOV-18,03:02:25,5578,********,01,O,5578,01,201,01-NOV-18,SANTHOSH,8.02,0,0,ARSIKERE,ARSIKERE,0,STAGE CHNGE
629097,50134732,000001,1,1,1,221390,0,010,028,013,034,0,0,01,00,40,0,40,0,0,0,01-NOV-18,03:10:59,5618,********,01,N,5618,01,201,01-NOV-18,SANTHOSH,8.02,0,0,ARSIKERE,KADUR,37,PASSENGER
629097,50134732,000001,1,1,1,221391,0,011,030,011,030,0,0,00,00,0,0,0,0,0,0,01-NOV-18,03:27:50,5618,********,01,O,5618,01,201,01-NOV-18,SANTHOSH,8.01,0,0,BANAVARA,BANAVARA,0,STAGE CHNGE
629097,50134732,000001,1,1,1,221392,0,012,032,012,032,0,0,00,00,0,0,0,0,0,0,01-NOV-18,03:52:17,5618,********,01,O,5618,01,201,01-NOV-18,SANTHOSH,7.97,0,0,MATHIGATTA,MATHIGATTA,0,STAGE CHNGE
629097,50134732,000001,1,1,1,221393,0,013,034,013,034,0,0,00,00,0,0,0,0,0,0,01-NOV-18,03:52:31,5618,********,01,O,5618,01,201,01-NOV-18,SANTHOSH,7.98,0,0,KADUR,KADUR,0,STAGE CHNGE
629097,50134732,000001,1,1,1,221394,0,013,034,014,035,0,0,01,00,10,0,10,0,0,0,01-NOV-18,03:56:55,5628,********,01,N,5628,01,201,01-NOV-18,SANTHOSH,7.97,0,0,KADUR,BIRUR,6,PASSENGER
629097,50134732,000001,1,1,1,221395,0,014,035,014,035,0,0,00,00,0,0,0,0,0,0,01-NOV-18,04:02:39,5628,********,01,O,5628,01,201,01-NOV-18,SANTHOSH,8,0,0,BIRUR,BIRUR,0,STAGE CHNGE
629097,50134732,000001,1,1,1,221396,0,015,039,015,039,0,0,00,00,0,0,0,0,0,0,01-NOV-18,04:29:28,5628,********,01,O,5628,01,201,01-NOV-18,SANTHOSH,7.95,0,0,TARIKERE,TARIKERE,0,STAGE CHNGE
629097,50134732,000001,1,1,1,221397,0,016,042,016,042,0,0,00,00,0,0,0,0,0,0,01-NOV-18,04:50:08,5628,********,01,O,5628,01,201,01-NOV-18,SANTHOSH,8,0,0,BHADRAVATHI,BHADRAVATHI,0,STAGE CHNGE
629097,50134732,000001,1,1,1,221398,0,016,042,017,045,0,0,01,00,25,0,25,0,0,0,01-NOV-18,04:55:35,5653,********,01,N,5653,01,201,01-NOV-18,SANTHOSH,7.99,0,0,BHADRAVATHI,SHIVAMOGGA,12,PASSENGER
629097,50134732,000001,1,1,1,221399,0,016,042,017,045,0,0,01,00,25,0,25,0,0,0,01-NOV-18,04:55:41,5678,********,01,N,5678,01,201,01-NOV-18,SANTHOSH,7.95,0,0,BHADRAVATHI,SHIVAMOGGA,12,PASSENGER
629097,50134732,000001,1,1,1,221400,0,016,042,017,045,0,0,03,00,25,0,75,0,0,0,01-NOV-18,04:56:35,5753,********,01,N,5753,01,201,01-NOV-18,SANTHOSH,7.99,0,0,BHADRAVATHI,SHIVAMOGGA,12,PASSENGER
629097,50134732,000001,1,1,1,221401,0,016,042,017,045,0,0,04,00,25,0,100,0,0,0,01-NOV-18,04:56:44,5853,********,01,N,5853,01,201,01-NOV-18,SANTHOSH,7.93,0,0,BHADRAVATHI,SHIVAMOGGA,12,PASSENGER
629097,50134732,000001,1,1,1,221402,0,017,045,017,045,0,0,00,00,0,0,0,0,0,0,01-NOV-18,05:10:06,5853,********,01,O,5853,01,201,01-NOV-18,SANTHOSH,7.99,0,0,SHIVAMOGGA,SHIVAMOGGA,0,STAGE CHNGE
629097,50134732,000001,1,1,1,221403,0,017,045,017,045,0,0,00,00,0,0,0,0,0,0,01-NOV-18,05:10:06,5853,********,01,O,5853,01,201,01-NOV-18,SANTHOSH,7.99,0,0,SHIVAMOGGA,SHIVAMOGGA,0,-----------
629097,50134732,000001,1,2,1,221404,0,017,045,009,024,0,0,02,01,123,62,310,2,0,0,01-NOV-18,10:29:41,310,********,01,N,6163,01,201,01-NOV-18,SANTHOSH,7.97,0,0,SHIVAMOGGA,TIPTUR,131,PASSENGER
629097,50134732,000001,1,2,1,221405,0,017,045,013,034,0,0,01,00,65,62,65,0,0,0,01-NOV-18,10:30:08,375,********,01,N,6228,01,201,01-NOV-18,SANTHOSH,7.96,0,0,SHIVAMOGGA,KADUR,68,PASSENGER
629097,50134732,000001,1,2,1,221406,0,017,045,016,042,0,0,01,00,25,62,25,0,0,0,01-NOV-18,10:30:46,400,********,01,N,6253,01,201,01-NOV-18,SANTHOSH,7.97,0,0,SHIVAMOGGA,BHADRAVATHI,12,PASSENGER
629097,50134732,000001,1,2,1,221407,0,017,045,016,042,0,0,03,00,25,62,75,0,0,0,01-NOV-18,10:30:52,475,********,01,N,6328,01,201,01-NOV-18,SANTHOSH,7.93,0,0,SHIVAMOGGA,BHADRAVATHI,12,PASSENGER
629097,50134732,000001,1,2,1,221408,0,017,045,015,039,0,0,01,00,40,62,40,0,0,0,01-NOV-18,10:31:10,515,********,01,N,6368,01,201,01-NOV-18,SANTHOSH,7.94,0,0,SHIVAMOGGA,TARIKERE,38,PASSENGER
629097,50134732,000001,1,2,1,221409,0,017,045,016,042,0,0,02,00,25,62,50,0,0,0,01-NOV-18,10:31:25,565,********,01,N,6418,01,201,01-NOV-18,SANTHOSH,7.94,0,0,SHIVAMOGGA,BHADRAVATHI,12,PASSENGER
629097,50134732,000001,1,2,1,221410,0,017,045,016,042,0,0,01,00,25,62,25,0,0,0,01-NOV-18,10:31:35,590,********,01,N,6443,01,201,01-NOV-18,SANTHOSH,7.92,0,0,SHIVAMOGGA,BHADRAVATHI,12,PASSENGER
629097,50134732,000001,1,2,1,221411,0,017,045,016,042,0,0,01,00,25,62,25,0,0,0,01-NOV-18,10:31:55,615,********,01,N,6468,01,201,01-NOV-18,SANTHOSH,7.94,0,0,SHIVAMOGGA,BHADRAVATHI,12,PASSENGER
629097,50134732,000001,1,2,1,221412,0,017,045,016,042,0,0,01,00,25,62,25,0,0,0,01-NOV-18,10:32:23,640,********,01,N,6493,01,201,01-NOV-18,SANTHOSH,7.95,0,0,SHIVAMOGGA,BHADRAVATHI,12,PASSENGER
629097,50134732,000001,1,2,1,221413,0,017,045,016,042,0,0,02,01,25,13,63,0,0,0,01-NOV-18,10:32:48,703,********,01,N,6556,01,201,01-NOV-18,SANTHOSH,7.93,0,0,SHIVAMOGGA,BHADRAVATHI,12,PASSENGER
629097,50134732,000001,1,2,1,221414,0,017,045,013,034,0,0,01,00,65,13,65,0,0,0,01-NOV-18,10:33:20,768,********,01,N,6621,01,201,01-NOV-18,SANTHOSH,7.95,0,0,SHIVAMOGGA,KADUR,68,PASSENGER
629097,50134732,000001,1,2,1,221415,0,017,045,015,039,0,0,01,00,40,13,40,0,0,0,01-NOV-18,10:34:11,808,********,01,N,6661,01,201,01-NOV-18,SANTHOSH,7.95,0,0,SHIVAMOGGA,TARIKERE,38,PASSENGER
629108,50136177,000001,1,2,1,232310,0,008,021,005,012,0,0,01,00,55,0,55,0,0,0,01-NOV-18,13:59:54,6827,********,01,N,18405,01,201,01-NOV-18,SANTHOSH,7.87,0,0,KB CROSS,TUMAKURU,52,PASSENGER
629108,50136177,000001,1,2,1,232311,0,007,017,007,017,0,0,00,00,0,0,0,0,0,0,01-NOV-18,14:20:18,6827,********,01,O,18405,01,201,01-NOV-18,SANTHOSH,7.9,0,0,NITTUR,NITTUR,0,STAGE CHNGE
629108,50136177,000001,1,2,1,232312,0,007,017,001,001,0,0,09,00,0,0,0,0,0,0,01-NOV-18,14:24:56,6827,280,01,N,18405,98,201,01-NOV-18,SANTHOSH,7.9,855,100,NITTUR,BENGALURU,110,STUDENT PAS
629108,50136177,000001,1,2,1,232313,0,007,017,001,001,0,0,01,00,95,0,81,0,9,0,01-NOV-18,14:25:34,6908,1997,01,N,18486,01,201,01-NOV-18,SANTHOSH,7.87,0,0,NITTUR,BENGALURU,110,-----------
629108,50136177,000001,1,2,1,232314,0,007,017,006,015,0,0,09,00,0,0,0,0,0,0,01-NOV-18,14:26:17,6908,378,01,N,18486,98,201,01-NOV-18,SANTHOSH,7.87,135,100,NITTUR,GUBBI,18,STUDENT PAS
629108,50136177,000001,1,2,1,232315,0,006,015,006,015,0,0,00,00,0,0,0,0,0,0,01-NOV-18,14:30:59,6908,********,01,O,18486,01,201,01-NOV-18,SANTHOSH,7.89,0,0,GUBBI,GUBBI,0,STAGE CHNGE
629108,50136177,000001,1,2,1,232316,0,005,012,005,012,0,0,00,00,0,0,0,0,0,0,01-NOV-18,15:03:02,6908,********,01,O,18486,01,201,01-NOV-18,SANTHOSH,7.89,0,0,TUMAKURU,TUMAKURU,0,STAGE CHNGE
629108,50136177,000001,1,2,1,232317,0,005,012,004,005,0,0,01,00,44,0,50,0,6,0,01-NOV-18,15:19:27,6958,********,01,N,18536,01,201,01-NOV-18,SANTHOSH,7.86,0,0,TUMAKURU,NELAMANGALA,43,PASSENGER
629108,50136177,000001,1,2,1,232318,0,005,012,004,005,0,0,01,00,44,0,50,0,6,0,01-NOV-18,15:19:38,7008,********,01,N,18586,01,201,01-NOV-18,SANTHOSH,7.84,0,0,TUMAKURU,NELAMANGALA,43,PASSENGER
629108,50136177,000001,1,2,1,232319,0,005,012,002,003,0,0,01,00,55,0,64,0,9,0,01-NOV-18,15:19:49,7072,********,01,N,18650,01,201,01-NOV-18,SANTHOSH,7.85,0,0,TUMAKURU,BASAV.BUS.S,54,PASSENGER
629108,50136177,000001,1,2,1,232320,0,005,012,001,001,0,0,01,00,65,0,74,0,9,0,01-NOV-18,15:20:18,7146,********,01,N,18724,01,201,01-NOV-18,SANTHOSH,7.89,0,0,TUMAKURU,BENGALURU,72,PASSENGER
629108,50136177,000001,1,2,1,232321,0,005,012,002,003,0,0,01,00,55,0,64,0,9,0,01-NOV-18,15:20:45,7210,********,01,N,18788,01,201,01-NOV-18,SANTHOSH,7.86,0,0,TUMAKURU,BASAV.BUS.S,54,PASSENGER
629108,50136177,000001,1,2,1,232322,0,005,012,002,003,0,0,02,00,55,0,128,0,9,0,01-NOV-18,15:21:20,7338,********,01,N,18916,01,201,01-NOV-18,SANTHOSH,7.88,0,0,TUMAKURU,BASAV.BUS.S,54,PASSENGER
629108,50136177,000001,1,2,1,232323,0,005,012,002,003,0,0,01,00,55,0,51,0,9,0,01-NOV-18,15:22:15,7389,723,01,N,18967,01,201,01-NOV-18,SANTHOSH,7.88,0,0,TUMAKURU,BASAV.BUS.S,54,-----------
629108,50136177,000001,1,2,1,232324,0,005,012,001,001,0,0,01,00,65,0,74,0,9,0,01-NOV-18,15:22:30,7463,********,01,N,19041,01,201,01-NOV-18,SANTHOSH,7.88,0,0,TUMAKURU,BENGALURU,72,PASSENGER
629108,50136177,000001,1,2,1,232325,0,005,012,001,001,0,0,01,00,65,0,58,0,9,0,01-NOV-18,15:25:41,7521,362,01,N,19099,01,201,01-NOV-18,SANTHOSH,7.88,0,0,TUMAKURU,BENGALURU,72,-----------
629108,50136177,000001,1,2,1,232326,0,004,006,004,005,0,0,00,00,0,0,0,0,0,0,01-NOV-18,16:11:06,7521,********,01,O,19099,01,201,01-NOV-18,SANTHOSH,7.88,0,0,NELAMANGALA,NELAMANGALA,0,STAGE CHNGE
629108,50136177,000001,1,2,1,232327,0,004,006,002,003,0,0,01,00,25,0,28,0,3,0,01-NOV-18,16:22:29,7549,********,01,N,19127,01,201,01-NOV-18,SANTHOSH,7.85,0,0,NELAMANGALA,BASAV.BUS.S,11,PASSENGER
629108,50136177,000001,1,2,1,232328,0,004,006,001,001,0,0,01,00,33,0,36,0,3,0,01-NOV-18,16:22:34,7585,********,01,N,19163,01,201,01-NOV-18,SANTHOSH,7.78,0,0,NELAMANGALA,BENGALURU,29,PASSENGER
629108,50136177,000001,1,2,1,232329,0,004,006,002,003,0,0,01,00,25,0,28,0,3,0,01-NOV-18,16:23:23,7613,********,01,N,19191,01,201,01-NOV-18,SANTHOSH,7.87,0,0,NELAMANGALA,BASAV.BUS.S,11,PASSENGER
629108,50136177,000001,1,2,1,232330,0,003,003,003,003,0,0,00,00,0,0,0,0,0,0,01-NOV-18,16:49:38,7613,********,01,O,19191,01,201,01-NOV-18,SANTHOSH,7.84,0,0,JHCROSS/DSH,JHCROSS/DSH,0,STAGE CHNGE
629108,50136177,000001,1,2,1,232331,0,002,003,002,003,0,0,00,00,0,0,0,0,0,0,01-NOV-18,16:49:40,7613,********,01,O,19191,01,201,01-NOV-18,SANTHOSH,7.84,0,0,BASAV.BUS.S,BASAV.BUS.S,0,STAGE CHNGE
629108,50136177,000001,1,2,1,232332,0,001,001,001,001,0,0,00,00,0,0,0,0,0,0,01-NOV-18,17:05:32,7613,********,01,O,19191,01,201,01-NOV-18,SANTHOSH,7.84,0,0,BENGALURU,BENGALURU,0,STAGE CHNGE
629108,50136177,000001,1,2,1,232333,0,001,001,001,001,0,0,00,00,0,0,0,0,0,0,01-NOV-18,17:05:32,7613,********,01,O,19191,01,201,01-NOV-18,SANTHOSH,7.84,0,0,BENGALURU,BENGALURU,0,-----------
629108,50136177,000001,1,2,1,232334,0,001,001,001,001,0,0,00,00,0,0,0,0,0,0,01-NOV-18,17:05:38,7613,********,01,O,19191,01,201,01-NOV-18,SANTHOSH,7.84,0,0,BENGALURU,BENGALURU,0,TRIP SHEET
629108,50136177,000001,1,2,1,232335,0,001,001,001,001,0,0,00,00,0,0,0,0,0,0,01-NOV-18,17:59:49,7613,********,01,O,19191,01,201,01-NOV-18,SANTHOSH,7.87,0,0,BENGALURU,BENGALURU,0,-----------
629108,50136177,000001,1,2,1,232336,0,001,001,001,001,0,0,00,00,0,0,0,0,0,0,01-NOV-18,17:59:52,7613,********,01,O,19191,01,201,01-NOV-18,SANTHOSH,7.81,0,0,BENGALURU,BENGALURU,0,COLLECTNRPT
629109,50136220,000001,1,1,1,219187,0,005,012,005,012,0,0,00,00,0,0,0,0,0,0,01-NOV-18,00:37:12,9514,********,01,O,9514,01,201,01-NOV-18,SANTHOSH,8.08,0,0,TUMAKURU,TUMAKURU,0,STAGE CHNGE
629109,50136220,000001,1,1,1,219188,0,006,015,006,015,0,0,00,00,0,0,0,0,0,0,01-NOV-18,01:10:16,9514,********,01,O,9514,01,201,01-NOV-18,SANTHOSH,8.08,0,0,GUBBI,GUBBI,0,STAGE CHNGE
629109,50136220,000001,1,1,1,219189,0,007,017,007,017,0,0,00,00,0,0,0,0,0,0,01-NOV-18,01:36:01,9514,********,01,O,9514,01,201,01-NOV-18,SANTHOSH,8.08,0,0,NITTUR,NITTUR,0,STAGE CHNGE
629109,50136220,000001,1,1,1,219190,0,008,020,008,021,0,0,00,00,0,0,0,0,0,0,01-NOV-18,01:43:52,9514,********,01,O,9514,01,201,01-NOV-18,SANTHOSH,8.11,0,0,KB CROSS,KB CROSS,0,STAGE CHNGE
629109,50136220,000001,1,1,1,219191,0,009,024,009,024,0,0,00,00,0,0,0,0,0,0,01-NOV-18,01:54:23,9514,********,01,O,9514,01,201,01-NOV-18,SANTHOSH,8.12,0,0,TIPTUR,TIPTUR,0,STAGE CHNGE
629109,50136220,000001,1,1,1,219192,0,010,028,010,028,0,0,00,00,0,0,0,0,0,0,01-NOV-18,02:30:04,9514,********,01,O,9514,01,201,01-NOV-18,SANTHOSH,8.07,0,0,ARSIKERE,ARSIKERE,0,STAGE CHNGE
629109,50136220,000001,1,1,1,219193,0,011,030,011,030,0,0,00,00,0,0,0,0,0,0,01-NOV-18,03:01:53,9514,********,01,O,9514,01,201,01-NOV-18,SANTHOSH,8.12,0,0,BANAVARA,BANAVARA,0,STAGE CHNGE
629109,50136220,000001,1,1,1,219194,0,012,032,012,032,0,0,00,00,0,0,0,0,0,0,01-NOV-18,03:13:02,9514,********,01,O,9514,01,201,01-NOV-18,SANTHOSH,8.11,0,0,MATHIGATTA,MATHIGATTA,0,STAGE CHNGE
629109,50136220,000001,1,1,1,219195,0,013,034,013,034,0,0,00,00,0,0,0,0,0,0,01-NOV-18,03:13:10,9514,********,01,O,9514,01,201,01-NOV-18,SANTHOSH,8.11,0,0,KADUR,KADUR,0,STAGE CHNGE
629109,50136220,000001,1,1,1,219196,0,014,035,014,035,0,0,00,00,0,0,0,0,0,0,01-NOV-18,03:43:40,9514,********,01,O,9514,01,201,01-NOV-18,SANTHOSH,8.07,0,0,BIRUR,BIRUR,0,STAGE CHNGE
629109,50136220,000001,1,1,1,219197,0,015,039,015,039,0,0,00,00,0,0,0,0,0,0,01-NOV-18,04:05:05,9514,********,01,O,9514,01,201,01-NOV-18,SANTHOSH,8.07,0,0,TARIKERE,TARIKERE,0,STAGE CHNGE
629109,50136220,000001,1,1,1,219198,0,016,042,016,042,0,0,00,00,0,0,0,0,0,0,01-NOV-18,04:27:13,9514,********,01,O,9514,01,201,01-NOV-18,SANTHOSH,8.11,0,0,BHADRAVATHI,BHADRAVATHI,0,STAGE CHNGE
629109,50136220,000001,1,1,1,219199,0,016,042,017,045,0,0,01,00,25,0,25,0,0,0,01-NOV-18,04:34:27,9539,********,01,N,9539,01,201,01-NOV-18,SANTHOSH,8.1,0,0,BHADRAVATHI,SHIVAMOGGA,12,PASSENGER
629109,50136220,000001,1,1,1,219200,0,017,045,017,045,0,0,00,00,0,0,0,0,0,0,01-NOV-18,04:48:22,9539,********,01,O,9539,01,201,01-NOV-18,SANTHOSH,8.06,0,0,SHIVAMOGGA,SHIVAMOGGA,0,STAGE CHNGE
629109,50136220,000001,1,1,1,219201,0,017,045,017,045,0,0,00,00,0,0,0,0,0,0,01-NOV-18,04:48:22,9539,********,01,O,9539,01,201,01-NOV-18,SANTHOSH,8.06,0,0,SHIVAMOGGA,SHIVAMOGGA,0,-----------
629109,50136220,000001,1,1,1,219202,0,017,045,017,045,0,0,00,00,0,0,0,0,0,0,01-NOV-18,08:29:53,9539,********,01,O,9539,01,201,01-NOV-18,SANTHOSH,8.09,0,0,SHIVAMOGGA,SHIVAMOGGA,0,TRIP SHEET
629109,50136220,000001,1,2,1,219203,0,017,045,016,042,0,0,01,00,25,0,25,0,0,0,01-NOV-18,10:34:17,25,********,01,N,9564,01,201,01-NOV-18,SANTHOSH,8.05,0,0,SHIVAMOGGA,BHADRAVATHI,12,PASSENGER
629109,50136220,000001,1,2,1,219204,0,017,045,014,035,0,0,01,00,60,0,60,0,0,0,01-NOV-18,10:34:47,85,********,01,N,9624,01,201,01-NOV-18,SANTHOSH,8.01,0,0,SHIVAMOGGA,BIRUR,62,PASSENGER
629109,50136220,000001,1,2,1,219205,0,017,045,015,039,0,0,01,00,40,0,40,0,0,0,01-NOV-18,10:35:50,125,********,01,N,9664,01,201,01-NOV-18,SANTHOSH,8.05,0,0,SHIVAMOGGA,TARIKERE,38,PASSENGER
629109,50136220,000001,1,2,1,219206,0,017,045,016,042,0,0,01,00,25,0,19,0,0,0,01-NOV-18,10:36:14,144,816,01,N,9683,01,201,01-NOV-18,SANTHOSH,8.02,0,0,SHIVAMOGGA,BHADRAVATHI,12,-----------
